predclass,age,workclass,occupation,native-country,education,marital-status,education-num,hours-per-week,capital-gain,capital-loss,race,sex,relationship,age-hours,sex-marital
0,33,3,3,1,4,3,8,39,0,0,2,1,1,849,8
1,17,3,2,1,1,1,12,49,122,0,4,1,1,745,6
0,20,2,3,1,4,0,8,39,0,0,4,1,0,669,5
0,46,3,3,4,3,4,1,43,0,0,4,0,4,1085,4
0,18,3,3,1,3,1,4,39,0,0,2,1,1,638,6
1,38,3,2,1,1,0,12,39,0,0,4,1,0,915,5
1,23,3,2,1,4,0,8,39,0,0,4,0,5,709,0
0,8,3,2,1,4,0,8,49,0,0,3,1,0,583,5
0,34,3,2,1,4,0,9,39,0,0,4,1,0,863,5
1,20,3,2,1,1,0,12,39,95,0,4,1,0,669,5
1,37,2,2,1,1,0,12,54,95,0,4,1,0,1130,5
1,30,1,5,1,4,0,9,39,0,0,4,1,0,808,5
0,9,3,2,1,1,1,12,39,0,0,4,0,3,495,1
0,29,3,3,1,0,2,10,39,0,0,4,1,4,796,7
0,7,3,3,1,3,1,7,39,0,0,4,1,2,459,6
0,2,3,1,1,3,1,3,78,0,0,4,1,3,683,6
1,18,3,2,1,4,0,8,39,0,51,4,1,0,638,5
0,19,1,4,1,1,1,12,34,0,0,2,1,3,586,6
0,1,3,5,1,3,1,7,19,0,0,4,0,3,195,1
1,29,1,4,1,5,0,13,39,0,0,4,1,0,796,5
0,13,3,5,1,4,1,8,31,0,0,2,0,4,459,1
0,12,3,5,1,4,1,8,39,0,0,2,0,1,545,1
0,48,3,5,2,4,4,8,19,0,0,2,0,4,604,4
1,24,3,2,1,5,0,13,39,0,0,4,0,5,722,0
0,17,3,2,1,1,0,12,39,0,0,4,1,0,623,5
0,41,3,3,1,3,0,3,39,0,0,2,1,0,954,5
0,22,1,5,1,4,1,8,39,0,0,2,0,4,695,1
0,4,3,5,1,4,1,9,39,0,0,4,0,3,414,1
1,14,3,3,1,4,0,8,49,0,0,4,1,0,691,5
1,16,1,4,1,2,0,15,49,0,0,4,1,0,726,5
0,11,3,2,1,1,0,12,59,0,0,4,1,0,738,5
0,15,3,1,1,4,1,8,34,50,0,2,0,4,530,1
1,15,3,2,1,1,1,12,54,0,0,4,1,1,766,6
0,14,3,5,1,4,3,8,39,0,0,2,0,4,579,3
1,24,2,2,1,6,0,14,39,112,0,4,1,0,722,5
1,31,3,2,6,1,0,12,44,0,0,1,1,0,902,5
0,10,3,3,1,4,1,8,39,0,0,4,1,3,513,6
0,28,3,3,1,4,4,8,39,0,0,2,0,4,782,4
0,17,2,2,1,4,0,8,49,0,0,4,1,0,745,5
0,0,3,2,1,3,1,5,9,0,0,4,0,3,86,1
0,8,3,3,1,4,1,8,22,0,0,2,1,3,299,6
1,17,2,4,1,1,1,12,61,0,0,4,0,1,885,1
0,16,3,2,1,4,3,8,39,0,0,4,0,4,610,3
0,4,3,1,1,4,1,9,19,0,0,4,0,1,228,1
0,5,3,3,1,4,1,8,49,0,0,4,1,1,521,6
0,44,3,4,1,4,0,9,41,0,0,4,1,0,1028,5
1,23,3,1,1,4,0,8,29,0,0,4,0,5,562,0
0,41,3,2,1,4,0,9,11,0,0,4,1,0,353,5
0,13,3,3,1,4,0,9,57,0,0,4,1,0,760,5
0,7,3,3,1,4,1,8,59,0,0,4,1,3,654,6
1,35,2,2,1,3,0,7,49,0,0,4,1,0,1038,5
0,33,3,2,1,4,4,8,39,0,0,4,0,4,849,4
0,32,3,3,1,4,0,9,29,0,0,2,1,0,665,5
0,5,3,1,1,4,1,8,39,0,0,4,0,3,430,1
1,15,3,1,0,1,0,12,34,0,0,4,0,5,530,0
0,4,3,1,1,4,1,9,39,0,0,4,0,3,414,1
0,8,3,3,1,4,1,9,49,0,0,4,0,3,583,1
0,17,2,1,1,4,0,8,44,0,0,4,1,0,686,5
1,31,3,2,1,3,0,5,44,0,0,4,1,0,902,5
0,44,0,0,1,4,3,8,95,0,0,4,0,1,1425,3
0,4,3,1,1,4,1,9,39,0,0,2,0,4,414,1
0,3,3,3,1,3,1,3,51,0,0,4,0,3,495,1
1,13,1,1,1,4,0,9,39,0,0,4,1,0,562,5
1,27,3,2,1,4,0,8,39,0,51,4,1,0,766,5
0,27,3,3,1,4,1,8,59,0,0,2,1,1,1049,6
0,12,3,3,1,4,0,8,59,0,0,4,1,0,760,5
0,14,3,2,1,6,3,14,34,0,0,4,0,1,515,3
0,18,3,3,1,4,0,8,39,0,0,4,1,0,638,5
0,10,3,1,1,4,1,8,39,0,0,4,1,1,513,6
0,9,3,2,1,1,1,12,44,0,0,4,0,1,549,1
1,20,2,3,1,3,0,4,69,0,0,4,1,0,1035,5
0,16,2,3,0,1,1,12,39,0,0,4,1,1,610,6
0,27,3,5,1,3,0,3,54,0,0,4,0,5,986,0
1,17,3,2,1,1,0,12,39,0,0,4,1,0,623,5
0,11,1,3,1,0,1,11,4,0,0,4,1,3,67,6
0,13,3,5,1,4,0,9,44,0,0,4,0,5,620,0
0,24,1,4,1,1,0,12,34,0,0,4,1,0,653,5
0,6,3,2,1,1,1,12,39,0,0,4,0,3,445,1
0,2,3,3,1,4,1,8,69,0,0,4,1,2,614,6
0,31,3,3,2,3,0,1,49,63,0,4,1,0,979,5
0,9,1,5,1,4,1,9,19,0,0,4,1,1,277,6
1,15,3,2,1,1,0,12,39,0,0,2,1,0,595,5
0,9,3,1,1,4,3,8,47,0,0,4,0,4,582,3
1,19,3,4,1,5,0,13,54,95,0,4,1,0,843,5
0,32,3,3,1,4,0,8,39,0,0,4,1,0,836,5
0,16,0,0,1,4,3,8,39,0,41,2,1,1,610,8
1,37,3,2,1,5,3,13,39,0,0,4,1,1,902,8
0,19,3,3,1,4,3,8,54,0,0,4,1,1,843,8
0,24,3,3,1,4,3,8,47,0,0,4,1,4,838,8
0,10,3,5,1,1,1,12,34,0,0,4,1,1,455,6
1,51,0,0,1,1,0,12,34,0,79,4,1,0,974,5
0,4,0,0,1,4,1,9,73,0,0,4,1,3,699,6
0,39,0,0,1,4,3,8,39,0,0,4,1,3,928,8
0,23,2,3,1,0,0,10,59,0,0,4,1,0,979,5
0,29,3,3,1,4,3,8,39,0,0,4,1,1,796,8
0,38,0,0,1,3,1,4,44,0,0,4,0,3,1001,1
0,26,3,3,1,3,3,4,39,0,0,2,1,1,753,8
0,29,3,3,1,4,3,8,39,0,0,4,1,2,796,8
0,34,2,2,1,4,0,9,59,0,0,0,1,0,1147,5
0,2,3,1,1,4,1,9,14,0,0,4,0,3,157,1
1,50,1,4,1,2,1,15,49,99,0,4,0,1,1207,1
0,14,3,3,1,4,0,8,39,0,0,4,1,0,579,5
1,10,3,2,1,1,0,12,49,0,0,4,1,0,620,5
0,4,3,5,1,4,1,9,39,0,0,4,0,3,414,1
0,19,3,3,1,4,0,8,49,0,0,4,1,0,782,5
0,6,3,3,1,4,1,8,15,0,0,4,0,3,200,1
1,45,1,4,1,5,0,13,39,0,0,4,0,5,1004,0
1,14,1,6,1,1,0,12,49,0,0,2,1,0,691,5
1,35,3,2,1,1,0,12,39,0,50,4,1,0,878,5
0,22,2,3,1,4,0,8,39,0,0,4,1,0,695,5
0,7,3,4,1,1,1,12,29,0,0,4,1,3,362,6
1,38,0,0,1,4,1,8,39,108,0,4,1,1,915,6
0,21,3,3,2,4,0,8,39,0,0,4,1,0,683,5
0,19,3,2,1,4,0,8,39,0,0,4,1,0,654,5
0,0,3,2,1,3,1,6,14,0,0,2,0,3,140,1
0,10,3,5,1,4,2,8,39,0,0,4,0,4,513,2
0,13,3,3,1,4,3,9,39,0,0,2,1,1,562,8
0,26,1,2,1,4,3,8,39,0,0,4,0,4,753,3
0,34,3,5,1,3,3,6,29,0,0,2,0,4,686,3
1,30,3,5,1,1,4,12,34,118,0,4,0,4,724,4
1,32,1,2,1,2,1,15,49,0,74,4,0,1,995,1
1,17,3,3,1,4,0,8,47,0,0,4,1,0,719,5
0,2,0,0,1,4,1,8,59,0,0,4,1,3,537,6
1,62,4,2,1,2,4,15,5,0,0,4,1,1,254,9
0,11,1,5,1,4,3,9,39,0,0,4,1,4,530,8
0,24,2,2,1,4,0,9,49,0,0,4,1,0,867,5
0,4,3,5,1,4,0,9,49,0,0,4,1,0,498,5
0,14,2,2,1,1,1,12,39,0,0,4,0,1,579,1
0,28,3,2,1,4,0,8,44,0,0,4,1,0,859,5
0,6,2,3,1,4,1,8,49,0,0,4,1,1,541,6
0,15,3,2,5,4,0,9,49,0,0,4,1,0,709,5
0,50,3,3,1,3,0,6,39,0,0,4,1,0,1061,5
1,15,3,2,1,5,0,13,54,0,0,4,1,0,766,5
0,18,2,3,1,4,0,8,49,0,0,4,1,0,763,5
0,12,3,4,1,4,0,9,39,0,0,4,1,0,545,5
0,21,3,3,1,4,0,8,39,0,0,4,1,0,683,5
0,21,3,2,1,4,0,9,59,0,0,4,1,0,943,5
0,1,3,4,1,4,1,8,29,0,0,4,1,1,285,6
0,30,3,4,1,4,0,8,23,79,0,4,1,0,534,5
0,5,3,1,1,4,1,8,39,0,0,4,0,1,430,1
0,4,3,2,1,4,0,9,47,0,79,4,1,0,481,5
0,10,0,0,0,1,2,12,49,0,0,4,1,1,620,7
0,11,3,1,0,4,1,9,29,0,0,1,0,4,414,1
0,15,3,2,0,6,0,14,39,72,0,4,1,0,595,5
1,23,3,4,5,6,0,14,54,112,0,4,1,0,915,5
0,6,3,3,1,1,1,12,39,0,36,4,0,3,445,1
0,8,3,3,1,4,0,9,39,0,0,4,1,0,478,5
0,27,2,2,1,4,1,9,59,0,74,4,1,1,1049,6
1,26,3,1,1,4,0,8,24,0,0,4,0,5,511,0
1,14,3,2,1,1,0,12,54,0,55,4,1,0,749,5
0,16,3,3,1,4,0,9,39,0,0,4,1,0,610,5
1,24,3,2,1,4,0,8,39,0,0,4,1,0,722,5
0,12,2,3,1,5,0,13,29,0,0,4,1,0,426,5
0,15,0,0,1,0,1,11,39,0,0,4,1,3,595,6
0,61,3,3,1,3,0,3,14,19,0,4,1,0,549,5
1,47,2,2,1,4,0,8,39,0,0,4,1,0,1027,5
1,41,3,2,1,1,0,12,49,0,0,4,1,0,1112,5
0,38,0,0,1,3,4,7,29,0,0,4,1,1,726,9
0,3,3,1,1,4,1,8,39,0,0,4,0,3,396,1
0,18,3,2,1,4,0,9,39,0,0,4,1,0,638,5
0,10,1,3,1,4,0,8,39,0,0,4,1,0,513,5
1,20,2,2,1,4,0,8,49,122,0,4,1,0,800,5
0,25,3,1,1,0,1,10,39,0,0,4,0,1,738,1
0,30,1,1,2,3,0,7,34,0,0,4,1,0,724,5
0,12,3,3,1,4,1,8,39,0,0,2,0,1,545,1
0,16,3,2,1,3,1,1,23,0,0,4,0,3,393,1
0,27,3,2,1,4,4,9,39,0,0,2,0,1,766,4
0,53,3,5,0,3,4,2,39,33,0,4,0,2,1091,4
0,8,3,3,1,4,1,8,76,0,0,4,1,1,833,6
0,7,1,1,1,1,1,12,9,0,0,4,0,2,129,1
0,25,1,1,1,1,3,12,39,50,0,2,0,4,738,3
1,36,3,2,1,1,0,12,49,0,0,2,1,0,1051,5
0,22,3,2,1,1,3,12,59,0,0,2,0,4,960,3
0,55,2,3,1,4,0,8,39,0,0,4,1,0,1109,5
0,26,2,2,4,3,1,4,43,0,0,4,0,3,816,1
0,8,1,6,1,4,0,9,39,0,0,4,1,0,478,5
1,20,3,4,1,0,0,11,44,0,0,4,1,0,732,5
0,10,3,3,1,4,1,8,39,0,0,4,0,1,513,1
1,22,3,4,1,2,0,15,49,0,0,4,1,0,833,5
0,47,2,3,5,4,0,8,23,42,0,4,1,0,687,5
1,12,2,3,1,4,1,8,49,0,0,4,1,1,657,6
1,33,3,2,1,1,0,12,49,0,0,4,1,0,1010,5
0,16,3,5,2,3,1,2,39,0,0,4,0,4,610,1
0,1,3,2,1,4,1,8,19,0,0,4,0,1,195,1
0,3,3,3,2,3,1,6,31,0,0,4,1,1,329,6
0,15,3,2,1,4,3,9,49,0,0,4,0,4,709,3
0,28,3,1,1,4,3,9,39,0,0,4,0,4,782,3
0,31,3,3,1,4,0,8,39,0,0,2,0,5,823,0
0,3,0,0,1,4,1,9,39,0,0,4,0,3,396,1
0,6,3,3,1,4,1,8,39,0,0,4,0,3,445,1
1,17,4,6,1,1,0,12,47,0,51,4,1,0,719,5
1,26,3,2,1,1,3,12,39,101,0,4,1,4,753,8
1,27,3,2,1,1,0,12,39,0,0,1,1,0,766,5
1,30,2,2,1,4,0,9,39,0,0,2,1,0,808,5
0,30,3,3,1,4,2,8,39,0,0,2,0,1,808,2
0,29,1,5,1,3,1,1,19,0,0,0,0,1,445,1
0,2,3,2,1,4,1,8,39,0,0,4,0,3,382,1
0,34,3,1,1,4,0,8,39,0,0,4,1,0,863,5
0,24,2,2,1,4,3,8,39,0,0,4,1,4,722,8
0,20,3,5,1,3,3,6,39,0,0,2,0,4,669,3
0,14,3,3,1,4,1,8,39,0,0,4,1,3,579,6
0,8,3,5,1,4,1,8,39,0,0,4,1,1,478,6
1,29,3,2,1,4,0,9,39,0,0,4,1,0,796,5
1,36,2,3,1,4,0,8,44,81,0,4,1,0,975,5
0,30,1,4,1,2,1,15,39,0,0,4,0,4,808,1
1,11,3,2,1,4,0,8,49,0,0,4,1,0,638,5
0,43,2,3,1,4,0,9,45,53,0,4,1,0,1082,5
0,26,3,3,1,4,0,8,39,0,0,4,1,0,753,5
1,28,2,3,1,4,0,8,49,98,0,4,1,0,931,5
0,11,3,3,2,3,1,5,39,0,0,4,1,2,530,6
0,2,3,3,1,3,1,6,29,0,0,4,1,2,298,6
1,34,2,4,3,6,0,14,69,122,0,3,1,0,1247,5
0,2,3,3,1,4,1,8,34,0,0,4,1,2,341,6
1,47,3,4,1,2,0,15,59,0,0,4,1,0,1290,5
1,27,3,2,1,2,0,15,59,0,0,4,1,0,1049,5
0,4,3,3,1,4,1,8,47,0,0,4,1,1,481,6
0,16,3,4,1,4,1,8,39,0,0,4,1,1,610,6
1,46,3,6,6,1,0,12,39,0,0,1,1,0,1014,5
0,27,0,0,1,4,1,8,39,0,0,2,0,4,766,1
1,27,1,4,1,5,0,13,34,112,0,4,1,0,689,5
0,11,4,2,2,4,1,8,69,0,0,4,0,4,836,1
0,7,3,2,1,1,1,12,39,0,0,4,1,3,459,6
0,3,4,1,1,4,1,9,19,0,0,2,0,3,217,1
0,4,0,0,1,4,1,9,23,0,0,4,0,3,270,1
0,3,3,3,1,4,1,8,39,0,0,4,1,3,396,6
0,4,3,3,1,4,1,8,39,0,0,0,1,3,414,6
0,17,4,3,1,4,0,9,51,0,0,2,1,0,770,5
0,0,3,2,1,3,1,6,14,0,0,4,0,3,140,1
0,18,3,5,1,3,3,6,39,0,0,2,0,4,638,3
0,9,3,3,1,4,1,8,39,0,0,4,1,1,495,6
0,18,3,3,1,4,3,8,69,0,0,4,1,1,995,8
0,8,3,3,1,4,1,8,39,0,0,4,1,1,478,6
0,10,2,5,1,4,0,9,39,0,0,4,1,0,513,5
1,35,1,6,1,0,0,10,39,0,0,4,1,0,878,5
0,26,2,4,1,1,1,12,49,0,0,4,0,4,900,1
1,19,3,2,1,5,0,13,49,98,0,4,1,0,782,5
0,20,3,3,1,4,1,8,39,0,0,4,1,3,669,6
0,41,3,1,1,4,1,8,39,0,0,4,0,1,954,1
0,8,3,3,1,0,1,11,44,0,0,4,1,1,533,6
0,37,3,5,1,5,0,13,39,0,0,4,1,0,902,5
0,25,0,0,1,4,0,9,59,0,0,4,1,0,1014,5
1,48,2,2,1,1,0,12,64,122,0,4,1,0,1336,5
0,27,3,3,6,4,1,8,44,0,0,1,0,1,843,1
0,44,3,3,2,3,0,2,39,0,0,4,1,0,991,5
0,12,3,3,1,4,0,8,39,0,0,0,1,0,545,5
1,17,3,3,1,4,0,9,39,0,0,4,1,0,623,5
0,7,1,5,3,4,1,9,39,0,0,4,0,1,459,1
1,23,3,2,1,0,0,11,41,0,0,4,1,0,738,5
1,25,2,4,2,6,0,14,59,0,0,4,1,0,1014,5
0,33,3,3,1,4,1,8,39,0,0,4,1,1,849,6
0,1,0,0,1,4,1,8,19,0,28,4,0,3,195,1
0,32,3,3,1,4,0,8,39,0,0,4,1,0,836,5
0,21,3,3,1,4,3,8,39,0,0,4,1,1,683,8
0,24,3,1,1,4,0,8,44,0,0,2,1,0,797,5
0,53,2,2,1,4,1,9,4,0,0,4,1,1,191,6
1,34,3,3,1,4,0,9,39,0,0,4,1,0,863,5
0,7,3,4,1,1,1,12,39,0,0,4,0,1,459,1
1,40,2,3,1,4,0,8,47,0,0,4,1,0,1074,5
0,5,3,1,1,4,1,9,19,0,0,4,0,3,239,1
1,14,3,3,1,4,0,9,39,0,0,4,1,0,579,5
0,11,3,2,1,4,0,9,39,0,0,4,0,5,530,0
0,28,2,2,1,4,0,8,49,0,0,4,1,0,931,5
1,22,3,3,1,4,0,8,39,0,0,4,1,0,695,5
0,9,3,2,1,4,1,9,39,0,0,4,0,1,495,1
0,21,3,3,1,4,0,8,39,0,0,2,1,0,683,5
1,21,2,4,1,5,0,13,59,122,0,2,1,0,943,5
0,2,3,3,1,4,1,8,19,0,0,4,1,3,208,6
1,19,0,0,1,4,0,8,39,0,0,4,1,0,654,5
0,13,3,3,1,4,0,8,43,0,0,4,1,0,610,5
1,11,3,4,1,5,0,13,39,0,0,4,1,0,530,5
0,36,3,3,2,3,1,4,39,0,0,2,1,1,890,6
0,15,3,4,1,1,1,12,37,0,0,4,1,1,569,6
1,40,2,4,1,6,0,14,59,112,0,4,1,0,1221,5
0,30,3,4,1,5,3,13,39,0,0,4,0,1,808,3
0,19,3,3,1,4,0,9,55,0,0,4,1,0,856,5
0,4,3,2,1,3,1,6,37,0,0,4,0,3,395,1
1,8,1,6,1,1,0,12,39,0,0,4,1,0,478,5
0,20,3,6,1,4,3,8,39,0,0,4,0,4,669,3
0,14,3,5,1,4,3,8,29,0,0,4,0,4,450,3
0,26,3,3,1,4,0,8,49,0,0,4,1,0,900,5
0,44,3,2,1,4,3,8,24,0,91,4,0,4,685,3
0,39,3,1,1,4,0,9,34,0,0,4,1,0,836,5
0,18,3,2,0,1,0,12,39,0,0,1,1,0,638,5
0,42,3,5,1,3,3,3,37,0,0,2,0,3,929,3
1,27,2,3,1,4,0,9,54,0,50,4,1,0,986,5
0,30,3,4,1,5,3,13,39,0,0,4,0,4,808,3
1,27,3,4,1,1,0,12,54,0,0,4,1,0,986,5
0,47,3,5,1,4,0,9,39,0,0,4,1,0,1027,5
0,9,3,3,1,4,0,8,44,0,0,4,1,0,549,5
1,36,3,2,1,1,0,12,39,0,0,4,1,0,890,5
0,33,3,3,0,1,0,12,39,0,0,4,1,0,849,5
0,13,0,0,1,4,0,8,19,0,0,4,0,5,311,0
0,29,3,1,1,4,3,8,43,0,0,4,0,1,858,3
1,28,2,2,1,4,0,8,49,0,0,4,1,0,931,5
0,27,4,1,1,4,1,8,39,0,0,4,0,4,766,1
1,42,2,2,1,4,0,9,47,0,55,4,1,0,1098,5
1,48,2,2,1,2,0,15,39,122,0,4,1,0,1038,5
0,6,3,3,1,4,1,8,39,0,0,2,0,3,445,1
0,16,3,1,1,4,3,9,37,0,0,2,0,4,584,3
0,17,3,2,1,4,3,8,34,0,0,4,0,3,559,3
0,21,3,1,1,0,3,10,39,0,0,4,0,4,683,3
1,45,3,2,1,1,0,12,34,0,0,4,1,0,905,5
0,4,3,2,1,4,1,9,39,0,0,4,1,2,414,6
0,24,3,3,1,4,0,8,7,0,0,4,1,0,181,5
0,18,3,3,2,4,1,8,39,0,0,4,1,2,638,6
0,45,1,5,1,4,3,9,44,0,0,4,1,1,1089,8
1,36,3,3,1,4,0,8,39,0,0,4,1,0,890,5
0,52,1,3,1,4,0,9,15,0,0,4,1,0,523,5
0,2,2,2,1,4,1,9,15,0,0,4,0,3,169,1
1,30,3,2,1,1,0,12,39,0,0,4,1,0,808,5
1,35,2,2,1,4,0,9,87,0,0,4,1,0,1371,5
0,37,3,3,1,4,0,8,39,0,0,4,1,0,902,5
0,41,0,0,1,4,0,8,9,0,0,4,1,0,302,5
1,13,3,3,1,4,0,8,71,0,0,4,1,0,912,5
0,22,3,1,1,4,0,8,24,0,0,4,0,5,465,0
0,56,3,4,1,1,0,12,73,10,0,4,1,0,1413,5
0,47,3,2,1,1,0,12,39,0,0,4,1,0,1027,5
0,15,3,3,1,4,1,8,39,0,0,4,1,3,595,6
1,34,3,4,1,4,0,8,39,0,0,4,1,0,863,5
0,40,3,2,1,1,1,12,39,0,0,4,1,1,943,6
0,8,3,3,1,4,1,8,39,0,0,4,1,4,478,6
0,36,3,5,1,4,0,8,39,0,40,2,1,0,890,5
0,22,3,5,1,4,1,9,24,0,0,4,0,1,465,1
0,32,3,1,1,4,3,8,15,0,0,4,0,4,391,3
0,6,1,4,1,1,1,12,39,0,10,4,0,1,445,1
1,11,3,4,1,1,1,12,54,0,0,4,1,1,689,6
1,29,3,4,1,5,0,13,49,0,55,4,1,0,948,5
0,23,3,3,1,4,1,9,39,0,0,2,1,3,709,6
0,7,3,3,1,4,0,8,49,0,0,4,1,0,562,5
0,3,0,0,1,4,1,8,39,0,0,4,1,3,396,6
0,33,3,5,2,3,0,5,7,0,0,4,1,0,217,5
0,7,0,0,1,1,1,12,39,0,0,4,0,1,459,1
0,18,3,2,1,4,0,8,39,0,0,4,1,0,638,5
0,16,1,4,1,1,1,12,45,0,0,4,0,1,682,1
0,37,4,2,1,1,3,12,39,0,0,4,1,1,902,8
0,18,1,3,1,4,0,8,44,0,0,4,1,0,699,5
1,14,1,6,1,4,0,8,39,0,0,4,1,0,579,5
0,30,2,3,1,4,0,9,39,0,0,4,1,0,808,5
0,31,3,2,1,4,3,8,19,0,0,4,0,3,459,3
0,16,1,1,1,0,1,10,54,0,34,4,1,3,787,6
1,18,3,2,1,1,0,12,39,0,0,4,1,0,638,5
0,3,0,0,1,4,1,9,9,0,0,4,0,3,104,1
0,19,3,3,2,3,1,0,39,0,0,2,1,1,654,6
0,13,3,2,1,1,1,12,54,0,0,4,0,1,726,1
1,22,3,3,1,4,0,9,54,0,0,4,1,0,898,5
0,8,3,3,1,4,1,9,39,0,0,0,1,1,478,6
0,23,3,5,1,4,3,8,34,0,0,4,0,1,638,3
0,8,2,2,1,4,0,8,39,0,0,4,1,0,478,5
0,16,3,3,2,4,0,8,39,0,0,4,0,5,610,0
0,36,4,3,1,4,3,9,39,0,0,4,1,1,890,8
0,1,3,5,1,3,1,6,9,0,0,4,1,3,91,6
0,24,3,3,1,4,1,8,39,0,0,2,1,4,722,6
0,8,3,4,1,1,0,12,49,0,0,4,1,0,583,5
0,49,2,3,1,3,4,3,49,0,0,4,1,4,1199,9
0,36,3,1,1,4,3,9,39,15,0,4,0,4,890,3
0,10,3,3,1,4,0,8,39,0,0,4,1,0,513,5
0,11,3,2,1,4,3,8,39,0,0,2,0,4,530,3
0,6,3,3,1,4,1,8,39,0,0,2,1,3,445,6
0,12,2,3,1,3,3,5,78,0,0,4,1,1,954,8
0,9,3,2,1,4,0,9,39,0,0,4,0,5,495,0
0,9,3,3,1,4,1,8,41,0,0,4,1,1,518,6
0,9,3,5,1,3,1,4,34,0,0,4,1,1,441,6
0,21,3,3,1,4,0,8,39,0,0,4,1,0,683,5
0,19,3,3,2,3,0,2,39,0,0,4,1,0,654,5
1,17,3,3,1,4,0,9,44,112,0,4,1,0,686,5
0,15,4,1,1,4,1,8,39,0,0,4,1,1,595,6
1,40,2,3,1,4,0,8,49,0,0,4,1,0,1103,5
0,14,3,1,1,4,3,9,39,0,0,4,0,4,579,3
0,21,3,2,1,1,1,12,37,0,0,4,0,1,656,1
0,22,3,5,2,4,3,8,39,0,0,3,0,1,695,3
0,18,3,3,1,4,0,8,39,0,79,4,1,0,638,5
0,1,3,5,1,3,1,6,19,0,0,4,0,3,195,1
0,58,0,0,1,4,0,9,7,0,0,4,1,0,311,5
0,11,3,5,1,4,1,8,39,0,0,2,1,1,530,6
0,24,2,2,1,5,1,13,54,0,0,4,0,1,933,1
1,22,4,3,1,3,0,4,39,0,0,4,1,0,695,5
0,14,4,2,1,4,1,9,39,0,0,4,1,1,579,6
0,21,1,1,1,4,3,8,37,0,0,4,0,1,656,3
0,26,1,2,0,4,3,9,37,0,0,2,0,4,720,3
0,10,3,3,1,4,0,8,39,0,0,4,1,0,513,5
1,25,3,4,3,5,0,13,54,0,51,1,1,0,952,5
0,29,3,4,1,1,3,12,35,0,0,2,0,4,729,3
0,3,3,1,1,4,1,8,39,0,0,4,0,3,396,1
0,25,3,4,1,4,3,9,19,0,0,4,0,4,414,3
0,52,3,2,1,4,4,8,39,0,0,4,0,1,1082,4
0,30,4,1,1,0,0,10,34,0,0,4,0,5,724,0
0,32,1,3,4,4,0,8,39,0,0,4,1,0,836,5
0,3,3,2,1,4,1,9,29,0,0,4,0,3,311,1
0,35,3,2,2,3,0,2,14,0,0,4,0,5,388,0
0,16,3,5,2,3,0,2,58,0,0,4,1,0,832,5
0,1,3,5,1,3,1,6,5,0,0,4,0,3,49,1
0,38,2,3,1,4,3,8,54,0,0,4,0,4,1143,3
0,44,3,3,1,3,0,3,39,0,0,2,1,0,991,5
1,44,4,1,1,4,0,9,39,102,0,4,1,0,991,5
1,22,3,2,1,1,3,12,44,0,0,4,1,1,765,8
0,13,3,3,1,4,0,9,39,0,0,4,1,0,562,5
0,44,3,1,1,4,3,8,39,0,0,2,0,4,991,3
0,19,3,2,1,0,0,11,14,0,0,4,0,5,285,0
0,17,3,3,1,4,0,9,49,0,0,4,1,0,745,5
1,36,3,4,3,5,0,13,39,70,0,1,1,0,890,5
1,21,3,2,1,0,0,10,35,0,0,4,0,5,627,0
1,29,3,2,1,1,0,12,49,95,0,4,1,0,948,5
0,10,1,3,1,4,0,8,39,0,0,4,1,0,513,5
0,15,2,3,2,3,3,6,39,0,0,4,0,4,595,3
1,43,1,4,1,1,4,12,59,0,0,4,0,4,1251,4
0,6,3,2,1,1,1,12,39,0,0,4,1,3,445,6
1,12,3,4,1,1,1,12,49,110,0,4,0,4,657,1
0,5,3,3,1,4,1,8,49,0,0,4,1,3,521,6
0,8,3,2,1,4,1,8,34,0,0,4,1,3,428,6
0,12,3,3,1,1,0,12,47,0,0,4,1,0,635,5
0,73,4,3,1,4,0,8,29,0,0,4,1,0,1066,5
0,20,1,1,1,4,3,8,39,0,0,4,0,4,669,3
0,15,3,3,1,4,1,8,37,0,0,2,1,3,569,6
0,1,3,5,2,4,2,8,39,0,0,2,1,3,362,7
0,18,3,5,1,4,1,9,64,0,0,4,0,1,939,1
0,33,3,3,1,3,0,4,39,45,0,4,1,0,849,5
1,37,3,3,1,4,0,8,39,81,0,4,1,0,902,5
1,26,3,2,1,1,0,12,44,0,0,4,1,0,828,5
1,11,2,2,1,4,1,8,64,0,0,4,1,1,789,6
0,34,3,3,2,3,0,4,39,0,0,4,1,0,863,5
0,14,3,3,2,4,1,9,41,0,0,4,1,4,605,6
0,52,3,3,1,4,3,8,39,35,0,2,0,4,1082,3
1,40,3,2,1,1,0,12,39,0,0,4,1,0,943,5
0,54,0,0,3,4,4,9,13,0,0,4,0,1,475,4
0,11,3,3,1,3,3,5,39,0,0,4,0,3,530,3
0,11,0,0,1,3,3,5,78,0,0,4,1,1,928,8
0,8,3,3,1,4,1,8,91,0,0,4,1,3,971,6
0,32,2,3,2,0,0,11,29,0,0,4,1,0,665,5
0,35,3,3,1,3,0,4,39,0,0,4,1,0,878,5
0,6,3,4,0,1,1,12,39,0,0,4,1,1,445,6
0,15,3,3,2,3,2,2,39,0,0,4,1,2,595,7
0,14,3,2,1,4,1,9,49,0,0,1,0,1,691,1
0,13,3,3,1,4,1,8,49,0,0,4,1,3,676,6
0,7,3,3,1,4,0,8,59,0,0,4,1,0,654,5
